filename,directory,license,confidence,rootlicenses,md5,sha1,sha256,bytes,byteshuman
crc32.h,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,f28d16b67efecdfafa0d816a7d982124,db9e88b8332953972c9120c73389fa2ce03dd8f8,407af59d0abfea84a6507c603eb29809411797f98249614fe76a661def783ce1,30562,29.8K
deflate.c,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,9e645d2cc17f3e324028b90d25edc969,436dc72ccb798bf1ac3e30cd9b580799f8bbb441,11fd6b0328b65c4ad4b5c204d892a97a9083628a7e77dc47836c8e0c799f8da0,78889,77K
deflate.h,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,c5839b3f66d79c5aa0daa5062de59bd5,d54ac3369732bc45463c254851809a0062382b3d,0ca7fb0cf1dd63001c6e9e4ff93c8dbff2fe521199be51a4dda38a11b44919f6,13150,12.8K
algorithm.txt,/zlib-1.2.11.tar.gz/doc,Info-ZIP,100.00%,Info-ZIP,63be46f443f80cc9081ed765198d4b8a,8f58cd212772b622c71345ca5d7dd93648b8ab94,992590931e982c0765286c2d83f6e9ff0a95aabb08e28c30c52bae3e8c4bd5ad,9335,9.1K
rfc1950.txt,/zlib-1.2.11.tar.gz/doc,Info-ZIP,100.00%,Info-ZIP,c9680de1a6b8939e16fd5e2a4f4785b8,58f11c3e7778ca30e9c9330ab248107371429dd8,8f0475a5c984657bf26277f73df9456c9b97f175084f0c1748f1eb1f0b9b10b9,20502,20K
rfc1951.txt,/zlib-1.2.11.tar.gz/doc,Info-ZIP AND SPL-1.0,53.00%,Info-ZIP,fe89c9b2d3b621452c4f868590635c5f,b13d37ad6b3855f3a2eaf6c325eddaa7815355b0,5ebf4b5b7fe1c3a0c0ab9aa3ac8c0f3853a7dc484905e76e03b0b0f301350009,36944,36.1K
rfc1952.txt,/zlib-1.2.11.tar.gz/doc,Info-ZIP,100.00%,Info-ZIP,7c4ee539faa6c908c3860588df424be1,b2346a9c1e9cd011370595a292154ca83eff4ddb,164ef0897b4cbec63abf1b57f069f3599bd0fb7c72c2a4dee21bd7e03ec9af67,25037,24.5K
txtvsbin.txt,/zlib-1.2.11.tar.gz/doc,Info-ZIP,100.00%,Info-ZIP,33a7749453d872da575e01c2c62fe877,0b5f765b6151da46d356493278fd873e4c99ce80,47c273bb22c9773248d380549a330e5c262266b1292154b0d3014f731cc73f47,5193,5.1K
README.examples,/zlib-1.2.11.tar.gz/examples,Info-ZIP,100.00%,Info-ZIP,7d040e322c50440b203bd70b3a448470,f793f7b378233d7e644754e603695966487576b5,402d72eb69c2e03a25034f4b3c02b110f0f67149ecfa4fa0e4b2bf0ceb49a8b3,1817,1.8K
enough.c,/zlib-1.2.11.tar.gz/examples,Info-ZIP,100.00%,Info-ZIP,6ac79bd8913b81b91a5dfbbe372331dc,1bcc3f9743bcfdfb77fb6736ece06c666dd1787e,704e273f65b62c5d2eb06d5bb10c4ccffba56544aa477f0e3957e2296c501b78,24338,23.8K
fitblk.c,/zlib-1.2.11.tar.gz/examples,Info-ZIP,100.00%,Info-ZIP,4061e63cf68f479ebbd4bab90178a774,b69d9b6eeadd680fe37ab8ba54d781f46fe80420,950769163c41aff897ee41746a8685d9aa41073b1307f42da19dabe9d3fc8b85,8594,8.4K
gun.c,/zlib-1.2.11.tar.gz/examples,Info-ZIP,100.00%,Info-ZIP,3ae3e8df2161c8d00d586396fc419c2b,66c4ce6e2e4cc86dbe346a7cc1bc921002335929,d60ca6eb0a3e62ee7fb4a1ab69e8d1525ff06b06ce46889cbdfc13fb8f7534c2,25943,25.3K
gzappend.c,/zlib-1.2.11.tar.gz/examples,Info-ZIP,100.00%,Info-ZIP,cba90a61087e9d9c6bbb45a005543468,a22e75fe1bb392ce8516794d6e810fd0dfcf8dca,4182d38bf97ffbdf1110df7f65c0e8fab0b28b1ea36ebba8621c14e8e76f1caa,16977,16.6K
gzjoin.c,/zlib-1.2.11.tar.gz/examples,Info-ZIP,100.00%,Info-ZIP,d6c05757d17814110c93151ab5c1c910,9c34287cf18b05b761daf6457fc5efbf501358d2,90b9d6c39a5fc91cf1cc9b96b025a508a8015dc502cd9374c754b44078593f57,14132,13.8K
gzlog.c,/zlib-1.2.11.tar.gz/examples,Info-ZIP,100.00%,Info-ZIP,2140627edcd840671f03eced0741c520,32d9e430fe8725def0a036f86a526e7b3214eaf0,433d34b71b4e769ece1cceb8bd7d902d2c0a24ccd7550ab1856a5ba87f84f835,41479,40.5K
gzlog.h,/zlib-1.2.11.tar.gz/examples,Info-ZIP,59.00%,Info-ZIP,7d497747a90370d3b13320bbf97e65dc,deab1fb6de11e3145dfea71254d0c363a3415e04,309556e2d7d39250924946b78e2cce0ac927857d6e1a02cab64e438f533c20c3,4557,4.5K
zlib_how.html,/zlib-1.2.11.tar.gz/examples,Info-ZIP,100.00%,Info-ZIP,f4912cf5a1ade2e862e193983c02b3ee,35f85759bc23add6a8507c76d05f73131823a9b3,80fb647be8450bd7a07d8495244e1f061dfbdbdb53172ca24e7ffff8ace9c72f,29824,29.1K
zpipe.c,/zlib-1.2.11.tar.gz/examples,Info-ZIP,100.00%,Info-ZIP,2baa24dfcde30e5378ebc823b9546fc5,b59f2d5676cc135ac0af040d90c3e7b366fcce93,68140a82582ede938159630bca0fb13a93b4bf1cb2e85b08943c26242cf8f3a6,6323,6.2K
zran.c,/zlib-1.2.11.tar.gz/examples,Info-ZIP,100.00%,Info-ZIP,b21de2ad7c6a8dd26d58c831970e4efe,db2e8f8daa77cf6536bf516f194c422f5db8310d,840ebeb058cd0ca9e92dcb1db665932462a4695fc649b34e865b8d1ad7c5bf77,15438,15.1K
gzclose.c,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,29d02cff161bde3e4e717b25a2ab7050,4698124c166f59728db9ae229f8467459b458ef3,94446cf8cde67c30e64d0a335b0c941fd3fbad2e77f30180d12e61f9c2a5a6b8,678,678B
gzguts.h,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,de472a3069a84c6e6b1eb083c3f91b53,637240f7e6ac7249e161083b450fb9f4e1f2b088,1ef4741cf10441feeca5c8dde2b6c754f0cbd96fcae697d54a604757289a5e9b,6819,6.7K
gzlib.c,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,2c08acd5014596272031fdd1a36d0f1c,4bd4f2745936d396899a7ba09290d6b17fab4a3c,5daf11e44149e0aba2956d35f73f04f35dca99c3dfa43f5ad43ec20b336e4a1b,16599,16.2K
gzread.c,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,c999b14aab6322655059b2f1146fb935,dfbd4eef919b6eded7e59ae420642ddf8bc848b8,6f928512cb1792cfeab31a51ff0b211814d2e455bc75290eb31079dc1e5ad2ec,20428,19.9K
gzwrite.c,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,a407d2308188e881b49c32d586d0da82,d2e11857ffe5e792f5d89b927bb47ed726b65031,ba3b7b7ad2ff7ef0c19319b8408c333491a4cd495da55d0b156bc73d9ddb4df4,19253,18.8K
infback.c,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,f2adcadab3504b146be9c4928821f233,6b7d6a93d4429068f1af3c10a11de42ece950edd,abe44873b5af2ea68ea1d281d915b2800f1832f846d2c05442a4711adbe6f269,22715,22.2K
inffast.c,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,20d7b26f5ae64f4e8501f846beab550c,fe2fdfb8f51d9f84881cc453ba64f60e3d7c9cbc,4d496ab2a3d29df5fadc3dbff6067e039806aaceae6cfcd09ea77d46c2b848fd,12978,12.7K
inffast.h,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,f3669099d3f571dbc0426401ed5f50e3,4fc803c43a562b2b92a97e22300754ddfe44c603,7d8c1c873ce9bc346ad6005bb9d75cce5c6352aaf7395385be216a9452a34908,427,427B
inffixed.h,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,7fa3e91804601b6618c915b76a8dc332,8770ab43c9050b824c646f6e6cee8b3c0628cbda,237ba710f090e432b62ebf963bee8b302867e9691406b2d3f8ee89ee7bfef9b0,6332,6.2K
inflate.c,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,c892c303a1be104ed0efb628e18ed85a,d5cfffd5a037697867a78566d583e73f6d0f91b9,8b6c599c3563c14c447c47db0d7dc9a16e8c246a078ec95a169ddcebaaebd811,54800,53.5K
inflate.h,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,12c1f3adaf005c8a4cfb629f2e266d30,628d8395fc7f67e6d7a9a6cecba64f6594d64eb9,8ec9ac297790276f7e46a961d4c6f9f944fb1dec92401339ec2666973cc5983c,6618,6.5K
inftrees.c,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,34a634c4c6e1de2e357f18c170e6b96c,a152b76b78f9245ca67db2729de72d51ecc234b0,1960ca67384376f65b6ce8c08fdb501f8eb33923e11ef5f61a855708c6cb0a8a,12999,12.7K
inftrees.h,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,ec87be89b9bcca8ced80a70f857e823b,3c63a7707d83991f3e074391c047b3136ff3e558,c510b36402784b1f898be3b049b923469aa92701de2d9195aed19f6b65c0dce2,2928,2.9K
make_vms.com,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,0e5c38a1ec38448cfc594efc152d32f7,dc817ba3a5335de14bde5b81b1a3365734757625,3064eb153a7684115f1494364f80759bc5a2c227799fdf08df7b9e6e50884720,26402,25.8K
Makefile.bor,/zlib-1.2.11.tar.gz/msdos,Info-ZIP,100.00%,Info-ZIP,80adf0a73c836697ef02cd8cc19733cd,85d42a140e556d3b659f7e26c834b5574ea51754,292ab363f7ffbc4ae84d37cd9bdffd2dac1003bee52d223a8489844870f20702,3098,3K
Makefile.dj2,/zlib-1.2.11.tar.gz/msdos,Info-ZIP,100.00%,Info-ZIP,ddcc308923bda1742d6c6638367da0dd,815d082068e07e22195e446ea8a880a1b03e425a,9208450c2ae6dcbfcc25560b5b9ca763f461e7246e37b0552474edf8fa898906,2620,2.6K
Makefile.emx,/zlib-1.2.11.tar.gz/msdos,Info-ZIP,100.00%,Info-ZIP,bcd5df6ee3272ea5a3a17feb90ad148d,2cf0c4a2b98fc59c63bc5daee5d26e26dc15c81e,c749d6ec7f88e8e639d4f03bdbdcbbe9d1c304210be4c4be621ceb22961d3d64,1447,1.4K
Makefile.msc,/zlib-1.2.11.tar.gz/msdos,Info-ZIP,100.00%,Info-ZIP,2a7a661ce2d463e3876704786fd8dfdd,39f6df7982b02e1c8b72298c6cc58bf02d9d9f77,0e021a6f42212415b060e4ad468eb415d0a8c1f343137fb9dff2cb8f9ead3027,2924,2.9K
Makefile.tc,/zlib-1.2.11.tar.gz/msdos,Info-ZIP,100.00%,Info-ZIP,b8ec8ac0dac9fe62dd4934fb4b9f772c,98e97dcbaf0e7da0531f7a0367b052adc382fb29,2ae12ee2a3e62f7c5a0520d0fbe4adee772bc07fe816002b07ccb43db3daa76a,2657,2.6K
Makefile,/zlib-1.2.11.tar.gz/nintendods,Info-ZIP,100.00%,Info-ZIP,7589c1379ed922ffe60a9963c50ffe64,4b2d315c399a4db63f6380e9172d93ad0f500edf,ea5823efe6830132294eddf2f56dbd7db8712244c210bb4968c431b1a91bd066,4741,4.6K
README,/zlib-1.2.11.tar.gz/nintendods,Info-ZIP,100.00%,Info-ZIP,486dd2758187aaeb071f6a0ad5094fda,f585a53f8a8d0415cbd7166f8c44a11a802ee39c,e362426c47b39ff6a7d6c75c6660b20abf076cdfa5e1e421716dc629a71aef95,209,209B
Makefile.emx,/zlib-1.2.11.tar.gz/old,Info-ZIP,100.00%,Info-ZIP,1aeeebbf2e64523db78f02c744dd425d,821cd8913362531cfd915b4c2bcb0777aa7d2f11,d811f032272aae50123a889297af3a02fbd60d1e42bbef11466462f627ff7b5b,1456,1.4K
Makefile.riscos,/zlib-1.2.11.tar.gz/old,Info-ZIP,100.00%,Info-ZIP,281c9a86ce42a799859a5978bc732cc5,2a3285389419eb244671143cc8c6333c7cbfdd2c,d1a488b160fbfd53272b68a913283a4be08ba9d490796b196dddb2ba535b41e0,3767,3.7K
README,/zlib-1.2.11.tar.gz/old,Info-ZIP,100.00%,Info-ZIP,bbfa7b4766eb254d816bcd7faf48f0f5,6967642b887ba82a9041bddce73254c42000d4d9,551a0f4d91fe0f827a31cbdfbb4a71d1f3dc4d06564d80a3f526b749dd104d11,133,133B
descrip.mms,/zlib-1.2.11.tar.gz/old,Info-ZIP,100.00%,Info-ZIP,cbf38eb0d95e0f43faf627cf42a680a7,940475beeeb76576feb22c2d8b7b97d493ab3d79,8ff08c35c056df9c986f23c09cf8936db63ccf12c3c42f7d18a48b36f060cff7,1545,1.5K
Makefile.os2,/zlib-1.2.11.tar.gz/old/os2,Info-ZIP,100.00%,Info-ZIP,52748c82e9464e36daec6caa3f50b7d9,4127401d329a7e421112ae14ec4e7dd995ea6e30,6ad247c00f00ff42fd2d62555e86251cef06e4079378241b5f320c227507d51d,4109,4K
zlib.def,/zlib-1.2.11.tar.gz/old/os2,Info-ZIP,100.00%,Info-ZIP,b917eb81b8d4b72931282aeedc167f83,108527bad780aecce1c75efa9210f4b1173f4139,ea9c61876d2e20b67ef2d9495991a32798eb40d13ede95859a2f4f03b65b9b61,778,778B
visual-basic.txt,/zlib-1.2.11.tar.gz/old,Info-ZIP,100.00%,Info-ZIP,94928575e535e4057290970b885627f0,1cf5886f7fcee4019ef529f8f19dd8000be01229,1727650acbde9a9e6aec9438896377e46a12699cca5d46c5399cef524dedc614,6060,5.9K
README400,/zlib-1.2.11.tar.gz/os400,Info-ZIP,100.00%,Info-ZIP,cd5db617d9a470452431ef50bcd2d07d,51d77ab7eeaa1d92a57a2a405b6ff985373bdaaa,6f95a1beb0fbf943a3312eaa3dd2c279f1cef93062bebbff63dd37ac9e2aa8d6,1871,1.8K
bndsrc,/zlib-1.2.11.tar.gz/os400,Info-ZIP,100.00%,Info-ZIP,a60b56782ba1f108b3c1fa232f95fd1a,8b47a80813ee6c9afcad0defe645efa3b5998aa0,cfe00b1528d5c27813cd6b1ad7aa34b493fd63d615623fb21fd1a7bf99d2255e,3986,3.9K
make.sh,/zlib-1.2.11.tar.gz/os400,Info-ZIP,100.00%,Info-ZIP,4d8dfda2096227d68f03499480c3740c,c5baf22e2de7d01ca1fea649e832f9d827cf6064,143394d1e3876c61c29078c0e47310e726e1f5bd42739fe92df9ece65711655f,10727,10.5K
zlib.inc,/zlib-1.2.11.tar.gz/os400,Info-ZIP,100.00%,Info-ZIP,88375497cf85550425cedb3f1a0a05e8,a911b361a568f6d0e07024149eaa17e9815c8fef,c501c522185ba1f0506caf90d72f1088b34b2addc169471e949e443ab65e8a75,32795,32K
package.qpg,/zlib-1.2.11.tar.gz/qnx,Info-ZIP,100.00%,Info-ZIP,041a9be530eca6d4b057404cf1cc9350,3f3e8a85343976d3f6115797f7ac9e379a97bf67,90b5c8364d9dc5ef67405b352c19710ebad2905f3f20b9e56ded74661f96743b,6432,6.3K
example.c,/zlib-1.2.11.tar.gz/test,Info-ZIP,100.00%,Info-ZIP,850825a7e5ddc45e520909406d25bdff,bde9391a495a7b962cc63aaf8288b02159a5f68a,520799662a8286725540d6d5a356efe6f595618e5fe2e591972491d719bd99aa,16888,16.5K
infcover.c,/zlib-1.2.11.tar.gz/test,Info-ZIP,100.00%,Info-ZIP,629a048f0edd2a18c6c18a11679628d8,e9ced1a5ecc8badd5bc14cd96ef859cc346ec3dd,f654f3fcc74b33bd95cda63d13fe0ce589bcfe965544e0c17ee597d75efbd090,24723,24.1K
minigzip.c,/zlib-1.2.11.tar.gz/test,Info-ZIP,100.00%,Info-ZIP,929d15e7fc86ced153a5b0feae168b4e,2ff91a2d1d191233dea5741a1aee5095f577a93e,91089b21e692797bb6208b2b45eeb90f5f1f1e4f6b67b99dea5676f51b811193,15797,15.4K
treebuild.xml,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,a018d7e9e40c63ce8e1be3f6fa26e8a7,bdcfc455f66ef2b108b0a10c6dbe7837f54f59b3,d816c764c8ec2d5b2ebfa7f053f747097926c13fce7fa8628c5d14c991411421,3142,3.1K
trees.c,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,fddcbf441ed0140dec23927ee34de9a7,ab030a33e399e7284b9ddf9bba64d0dd2730b417,f2a5f949ea70dde7c23a54c793aeed630a03df4bb72417cd3aa008000c44699b,43761,42.7K
trees.h,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,51fdcb3e2ccf60ca13c06920c89296a3,5d8a9c42f902d2418a7e63b539c0f319373e9400,bb0a9d3ca88ee00c81adb7c636e73b97085f6ef1b52d6d58edbe2b6dc3adeb4d,8472,8.3K
uncompr.c,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,dc210f08738914519d15edf1bb6e5141,90f92698d7de79341e85bd3ca411a6b165c58848,31922aa982ee12fd28d1ce5fe6a94a3f07c2a941c821b566a881ca21845cdfaf,2966,2.9K
watcom_f.mak,/zlib-1.2.11.tar.gz/watcom,Info-ZIP,100.00%,Info-ZIP,6f80451b702a08fa8d149161e1d75313,1a6af1350f3ffbbff44273a7b661563f095b3234,7e039b912f9cffaa40835281430bb284fa9042b0a0d12f6b34700a06bca6576e,1439,1.4K
watcom_l.mak,/zlib-1.2.11.tar.gz/watcom,Info-ZIP,100.00%,Info-ZIP,f6a102e1a91215f0e249b266053e9956,e1deb6874b6162d2607dff14c2fccb7a37ce97b0,d11b4064604a034725860e63e3f6d347056372e4b1675b183e20a93533b20cc9,1407,1.4K
DLL_FAQ.txt,/zlib-1.2.11.tar.gz/win32,Info-ZIP,60.00%,Info-ZIP,1d9871d4ffd71645ac3d029d8de0e03a,743c9da800bb73a7a30e7c5ce76b5bafd1256ba8,9e00778319381e6275691dd3a89410c99065b8c0c5db96473abe8c859cbdefd8,17921,17.5K
Makefile.bor,/zlib-1.2.11.tar.gz/win32,Info-ZIP,60.00%,Info-ZIP,fc5b8a38022995608b2a04fb7ebd17d7,23262888e43719d398dea043e2bd09c23a9ba5da,e878fed2313417db085fea621c110889f6a32233b5b6db46e3c4e824c1d0ed6b,2587,2.5K
Makefile.gcc,/zlib-1.2.11.tar.gz/win32,Info-ZIP,60.00%,Info-ZIP,bc2d8d3fda87e41e7f3e2536ab6ae806,ea8204bc36bb1d25c28e0176eb777d1174965fc6,ea8feddce7b9707253b9bf86623cf7ebe5294d7aea2b3b0b1b1c1b8cfd73009d,5122,5K
Makefile.msc,/zlib-1.2.11.tar.gz/win32,Info-ZIP,60.00%,Info-ZIP,257272e4cea1c919fe86edcdf5c2dd57,03ac9a052f553e99d5c122a9adb9cf61c1059cda,7c495d63c5afea1d77d162a41b73bab89cee952c12e4647e9684a7ac79bfc3f5,4937,4.8K
README-WIN32.txt,/zlib-1.2.11.tar.gz/win32,Info-ZIP,60.00%,Info-ZIP,0b80cb8a4ec18437ea653c67f466cb5b,7fec4ff7048956a2c556c199ac4989b9372250b7,b71f1f4e4760812c3a11b2bae6f40d1066741a90e6646010a32ce50a0e348cde,4870,4.8K
VisualC.txt,/zlib-1.2.11.tar.gz/win32,Info-ZIP,60.00%,Info-ZIP,41825008c400d365b2a660175bec4ad1,ba666fb015a257ab0182f10bc20409a2ec61169f,9ec0babd46eaa012371dee2d3a8a55d9c7130f7895512c3371c737e4a7f6a997,124,124B
zlib.def,/zlib-1.2.11.tar.gz/win32,Info-ZIP,60.00%,Info-ZIP,9ea63abcc97a099dc00876ae13dee279,756d27ffaa18b488fca960ff0797bcbc2ffc811f,24fa6dd00f3f4c0d14507a03ddbfa42707a04e3901bb9ff6f90096037a75185a,1618,1.6K
zlib1.rc,/zlib-1.2.11.tar.gz/win32,Info-ZIP,60.00%,Info-ZIP,311d9cf5cbf7538b8b8120f13c6c1385,c21721e51d162fcc8880290001d9e150d3511dd6,8fc5f2b5abee40ad66e6d6cfc9f926c2f446e13a7c9ee7df8bf58a266d8cade5,1138,1.1K
zconf.h,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,66c6b3953f574eca8b709dd5f6865745,0ef05b0d12bf2cfbbf1aa84cff0e8dcf4fc5b731,9c0087f31cd45fe4bfa0ca79b51df2c69d67c44f2fbb2223d7cf9ab8d971c360,16298,15.9K
zconf.h.cmakein,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,26ab763d924e6ffc50701c71a408ce39,cbd5ddffb39904669e115e270b23138106bb0ac2,d740b750e9c98e6a4b4529cc2a857a3fa8001514b1ce91e0e1d9d293652bf388,16349,16K
zconf.h.in,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,66c6b3953f574eca8b709dd5f6865745,0ef05b0d12bf2cfbbf1aa84cff0e8dcf4fc5b731,9c0087f31cd45fe4bfa0ca79b51df2c69d67c44f2fbb2223d7cf9ab8d971c360,16298,15.9K
zlib.3,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,8e4658ab605826672b98422b973305b6,8b7c3c050d8cfdd1e8455c98a4767bf98752cb74,5abef003e545566e5599e5ab2e7528e978be59d54546b19d763d062f7a69bac7,4477,4.4K
zlib.3.pdf,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,22a44610601666b7ddbd6cabc43b0f9f,8c3040d78eb9dd1bdc83d687f5b601465ff22583,7f0f633641d782e360eff9fe831716c5767faf1000e38382a8a8c65b0b67f374,19318,18.9K
zlib.h,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,0338828e9d00c94645648b1517108324,473b29ab06e2be461fe4aa74952fcb9bd08d9fa0,4ddc82b4af931ab55f44d977bde81bfbc4151b5dcdccc03142831a301b5ec3c8,96239,94K
zlib.map,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,8914872466a77551efb3898272ed98e0,513816d1574deea0e966ad82ed0d304959a5ad17,7eb1070ba6bf12e6895e5da06b84a92af683827587afaa72bdd45e80b9d8e4e9,1457,1.4K
zlib.pc.cmakein,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,9d7ec0d0fe9134c725fc8b688ff673f4,c80d6efe2a2991a1836ee797f75b12c9d60b6783,2f1d0b18ce37c2af415a469857f02aee2c41a58877aff21d29e9c6db32b55cb7,294,294B
zlib.pc.in,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,60674eee456b5cab09b25a4bfd55d533,3ebc107b34d82b134e9f5933c2a569eb6e952ce4,04c01cc2e1a0ed123518b5855f585c93a24526dd88982c414111ea1fc9f07997,254,254B
zlib2ansi,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,381f96b09b247fbe8f4c329a89bd5bd3,e9859eecf47ae66280573d73969c061989615134,d316e3e79054f5f9fe921d35f4bbf4bf0a37b859d29d2b34ae4d7d92afc3e55c,3895,3.8K
zutil.c,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,69d0e0950d3ab5c1938d8566257c33a3,2f1fcc93488ac84acf984415b6ea0bd63c72aa49,f7fdc9ef326a2683eb33c794face54e83c751ec17f3d1ba581847a62af36ddcd,7304,7.1K
zutil.h,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,b8a47cd8873cbfa8daf689f88dd62f75,f32dab3880d47eca1b71c308cf6542b32941b23c,9a63f6690fac1620aa3cecee5752af618806da438a256b4a047fbcd289cac159,7127,7K
