/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/EFL-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/EPL-1.0.c,EPL-1.0_fulltext,EPL-1.0_fulltext
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/EUDatagrid.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/EUPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/EUPL-1.1.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Entessa.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ErlPL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Eurosym.c,Zlib,Zlib
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/FSFAP.c,Permissive_GNU1,Permissive_GNU1
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/FSFUL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/FSFULLR.c,Permissive_GNU2,Permissive_GNU2
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/FTL.c,FTL_fulltext,FTL_fulltext
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Fair.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Frameworx-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/FreeImage.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GFDL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GFDL-1.2.c,GFDL-1.2,GFDL-1.2
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GFDL-1.3.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GL2PS.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GPL-1.0+.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GPL-1.0.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GPL-2.0+.c,GPL-2.0+,GPL-2.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GPL-2.0-with-GCC-exception.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GPL-2.0-with-autoconf-exception.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GPL-2.0-with-bison-exception.c,GPL-1.0+-with-bison-exception,GPL-1.0+-with-bison-exception
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GPL-2.0-with-classpath-exception.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GPL-2.0-with-font-exception.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GPL-2.0.c,GPL-2.0,GPL-2.0
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GPL-3.0+.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GPL-3.0-with-GCC-exception.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GPL-3.0-with-autoconf-exception.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/GPL-3.0.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Giftware.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Glide.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Glulxe.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/HPND.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/HaskellReport.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/IBM-pibs.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ICU.c,ICU,ICU
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ICU.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/IJG.c,IJG,IJG
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/IPA.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/IPL-1.0.c,proprietary_IBM,proprietary_IBM
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ISC.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ImageMagick.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Imlib2.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Info-ZIP.c,Zlib,Zlib
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Intel-ACPI.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Intel.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Interbase-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/JSON.c,proprietary_MIT_Crockford,proprietary_MIT_Crockford
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/JasPer-2.0.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LAL-1.2.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LAL-1.3.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LGPL-2.0+.c,LGPL-2.1,LGPL-2.1
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LGPL-2.0.c,LGPL-2.1,LGPL-2.1
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LGPL-2.1+.c,LGPL-2.1,LGPL-2.1
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LGPL-2.1.c,LGPL-2.1,LGPL-2.1
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LGPL-3.0+.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LGPL-3.0+.c,LGPL-1.0+,LGPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LGPL-3.0.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LGPL-3.0.c,LGPL-1.0+,LGPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LGPLLR.c,LGPL-1.0+,LGPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LPL-1.02.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LPPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LPPL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LPPL-1.2.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LPPL-1.3a.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LPPL-1.3c.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Latex2e.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Leptonica.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LiLiQ-P-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LiLiQ-R-1.1.c,CDDL-1.0,CDDL-1.0
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LiLiQ-R-1.1.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LiLiQ-R-1.1.c,LGPL-2.1,LGPL-2.1
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LiLiQ-R-1.1.c,MPL-2.0,MPL-2.0
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/LiLiQ-Rplus-1.1.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Libpng.c,Libpng,Libpng
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Libpng.c,Libpng_2,Libpng_2
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MIT-CMU.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MIT-advertising.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MIT-enna.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MIT-feh.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MIT.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MITNFA.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MPL-1.1.c,MPL-1.1,MPL-1.1
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MPL-2.0-no-copyleft-exception.c,MPL-2.0-no-copyleft-exception,MPL-2.0-no-copyleft-exception
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MPL-2.0.c,MPL-2.0,MPL-2.0
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MS-PL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MS-RL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MTLL.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MakeIndex.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/MirOS.c,MirOS,MirOS
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Motosoto.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Multics.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Mup.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/NASA-1.3.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/NBPL-1.0.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/NCSA.c,MIT_BSD_hybrid,MIT_BSD_hybrid
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/NGPL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/NLOD-1.0.c,proprietary_Confidential,proprietary_Confidential
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/NLPL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/NOSL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/NPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/NPL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/NPOSL-3.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/NRL.c,BSD-4-Clause_UC,BSD-4-Clause_UC
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/NTP.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Naumen.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Net-SNMP.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Net-SNMP.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/NetCDF.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Newsletr.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Nokia.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Noweb.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Nunit.c,Zlib,Zlib
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OCCT-PL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OCLC-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ODbL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OFL-1.0.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OFL-1.1.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OGTSL.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-1.1.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-1.2.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-1.3.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-1.4.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-2.0.1.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-2.0.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-2.1.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-2.2.1.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-2.2.2.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-2.2.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-2.3.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-2.4.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-2.5.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-2.6.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-2.7.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OLDAP-2.8.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OML.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OSET-PL-2.1.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OSET-PL-2.1.c,LGPL-2.1,LGPL-2.1
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OSL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OSL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OSL-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OSL-2.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OSL-3.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OpenSSL.c,BSD-4-Clause,BSD-4-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/OpenSSL.c,BSD-4-Clause_SSLeay,BSD-4-Clause_SSLeay
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/PDDL-1.0.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/PHP-3.0.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/PHP-3.01.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Plexus.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/PostgreSQL.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Python-2.0.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/QPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Qhull.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/RHeCos-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/RPL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/RPL-1.5.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/RPSL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/RSA-MD.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/RSCPL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Rdisc.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Ruby.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SAX-PD.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SCEA.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SGI-B-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SGI-B-1.1.c,SGI-B-1.1,SGI-B-1.1
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SGI-B-2.0.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SISSL-1.2.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SISSL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SMLNJ.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SMPPL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SNIA.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SWL.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Saxpath.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Sendmail.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SimPL-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Sleepycat.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Spencer-86.c,BSD-like_editline,BSD-like_editline
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Spencer-94.c,BSD-like_editline,BSD-like_editline
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Spencer-99.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/StandardML-NJ.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/SugarCRM-1.1.3.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/TCL.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/TCP-wrappers.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/TMate.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/TORQUE-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/TOSL.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/UPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Unicode-DFS-2015.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Unicode-DFS-2016.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Unicode-TOU.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Unlicense.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/VOSTROM.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/VSL-1.0.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Vim.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/W3C-19980720.c,HPND_no-repro-required,HPND_no-repro-required
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/W3C-20150513.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/W3C.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/WTFPL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/WXwindows.c,GPL-2.0_2,GPL-2.0_2
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Watcom-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Wsuipa.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/X11.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/XFree86-1.1.c,MIT_BSD_hybrid,MIT_BSD_hybrid
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/XSkat.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Xerox.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Xnet.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/YPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/YPL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ZPL-1.1.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ZPL-2.0.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ZPL-2.1.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Zed.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Zend-2.0.c,BSD-4-Clause,BSD-4-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Zimbra-1.3.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Zimbra-1.4.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Zlib.c,Zlib,Zlib
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/bzip2-1.0.5.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/bzip2-1.0.6.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/curl.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/diffmark.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/dvipdfm.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/eCos-2.0.c,GPL-2.0+,GPL-2.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/eGenix.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/gSOAP-1.3b.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/gnuplot.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/iMatix.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/libtiff.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/mpich2.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/psfrag.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/psutils.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/xinetd.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/xpp.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/zlib-acknowledgement.c,Zlib,Zlib
