/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Adobe-Glyph.c,AGPL-1.0;BSD-3-Clause-LBNL;BSD-Protection;CNRI-Python-GPL-Compatible;DSDP;GPL-3.0-with-GCC-exception;ICU;Imlib2;Intel;JasPer-2.0;LGPL-3.0+;LGPL-3.0-only;LGPLLR;MIT-enna;MTLL;NGPL;PHP-3.0;PHP-3.01;SAX-PD;SWL;TCL;bzip2-1.0.6;eCos-2.0,
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Afmparse.c,AGPL-1.0;BSD-3-Clause-LBNL;BSD-Protection;CNRI-Python-GPL-Compatible;DSDP;GPL-3.0-with-GCC-exception;ICU;Imlib2;Intel;JasPer-2.0;LGPL-3.0+;LGPL-3.0-only;LGPLLR;MIT-enna;MTLL;NGPL;PHP-3.0;PHP-3.01;SAX-PD;SWL;TCL;bzip2-1.0.6;eCos-2.0,
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Aladdin.c,AGPL-1.0;BSD-3-Clause-LBNL;BSD-Protection;CNRI-Python-GPL-Compatible;DSDP;GPL-3.0-with-GCC-exception;ICU;Imlib2;Intel;JasPer-2.0;LGPL-3.0+;LGPL-3.0-only;LGPLLR;MIT-enna;MTLL;NGPL;PHP-3.0;PHP-3.01;SAX-PD;SWL;TCL;bzip2-1.0.6;eCos-2.0,
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Apache-1.0.c,AGPL-1.0;BSD-3-Clause-LBNL;BSD-Protection;CNRI-Python-GPL-Compatible;DSDP;GPL-3.0-with-GCC-exception;ICU;Imlib2;Intel;JasPer-2.0;LGPL-3.0+;LGPL-3.0-only;LGPLLR;MIT-enna;MTLL;NGPL;PHP-3.0;PHP-3.01;SAX-PD;SWL;TCL;bzip2-1.0.6;eCos-2.0,
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Apache-1.1.c,AGPL-1.0;BSD-3-Clause-LBNL;BSD-Protection;CNRI-Python-GPL-Compatible;DSDP;GPL-3.0-with-GCC-exception;ICU;Imlib2;Intel;JasPer-2.0;LGPL-3.0+;LGPL-3.0-only;LGPLLR;MIT-enna;MTLL;NGPL;PHP-3.0;PHP-3.01;SAX-PD;SWL;TCL;bzip2-1.0.6;eCos-2.0,
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Apache-2.0.c,AGPL-1.0;BSD-3-Clause-LBNL;BSD-Protection;CNRI-Python-GPL-Compatible;DSDP;GPL-3.0-with-GCC-exception;ICU;Imlib2;Intel;JasPer-2.0;LGPL-3.0+;LGPL-3.0-only;LGPLLR;MIT-enna;MTLL;NGPL;PHP-3.0;PHP-3.01;SAX-PD;SWL;TCL;bzip2-1.0.6;eCos-2.0,
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Artistic-1.0-Perl.c,AGPL-1.0;BSD-3-Clause-LBNL;BSD-Protection;CNRI-Python-GPL-Compatible;DSDP;GPL-3.0-with-GCC-exception;ICU;Imlib2;Intel;JasPer-2.0;LGPL-3.0+;LGPL-3.0-only;LGPLLR;MIT-enna;MTLL;NGPL;PHP-3.0;PHP-3.01;SAX-PD;SWL;TCL;bzip2-1.0.6;eCos-2.0,
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Artistic-1.0-cl8.c,AGPL-1.0;BSD-3-Clause-LBNL;BSD-Protection;CNRI-Python-GPL-Compatible;DSDP;GPL-3.0-with-GCC-exception;ICU;Imlib2;Intel;JasPer-2.0;LGPL-3.0+;LGPL-3.0-only;LGPLLR;MIT-enna;MTLL;NGPL;PHP-3.0;PHP-3.01;SAX-PD;SWL;TCL;bzip2-1.0.6;eCos-2.0,
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Artistic-1.0.c,AGPL-1.0;BSD-3-Clause-LBNL;BSD-Protection;CNRI-Python-GPL-Compatible;DSDP;GPL-3.0-with-GCC-exception;ICU;Imlib2;Intel;JasPer-2.0;LGPL-3.0+;LGPL-3.0-only;LGPLLR;MIT-enna;MTLL;NGPL;PHP-3.0;PHP-3.01;SAX-PD;SWL;TCL;bzip2-1.0.6;eCos-2.0,
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Artistic-2.0.c,AGPL-1.0;BSD-3-Clause-LBNL;BSD-Protection;CNRI-Python-GPL-Compatible;DSDP;GPL-3.0-with-GCC-exception;ICU;Imlib2;Intel;JasPer-2.0;LGPL-3.0+;LGPL-3.0-only;LGPLLR;MIT-enna;MTLL;NGPL;PHP-3.0;PHP-3.01;SAX-PD;SWL;TCL;bzip2-1.0.6;eCos-2.0,
